labelId,imageId
"[u'95', u'66', u'153', u'171', u'54']",3472
"[u'64', u'113', u'35', u'69', u'105']",3473
"[u'148', u'106', u'53', u'205', u'105']",3474
"[u'119', u'66', u'176', u'115']",3475
"[u'19', u'131', u'17', u'222', u'148', u'66', u'176', u'98']",3476
"[u'36', u'78', u'79', u'148', u'66', u'44', u'167', u'153', u'171', u'184']",3477
"[u'61', u'106', u'214', u'105', u'138']",3478
"[u'220', u'66', u'98', u'186', u'171', u'63']",3479
"[u'114', u'148', u'66', u'98', u'171']",3480
"[u'136', u'66', u'153', u'164']",3481
"[u'32', u'66', u'214', u'90', u'105', u'73']",3482
"[u'88', u'19', u'78', u'17', u'222', u'192', u'106', u'205', u'105']",3483
"[u'62', u'66', u'176', u'115', u'70', u'150']",3484
"[u'183', u'106', u'214', u'105']",3485
"[u'66', u'137', u'49', u'105']",3486
"[u'36', u'14', u'222', u'66', u'153', u'105', u'20']",3487
"[u'36', u'66', u'97', u'224', u'153', u'105', u'204']",3488
"[u'66', u'214', u'171', u'138']",3489
"[u'62', u'66', u'44', u'7', u'171', u'175']",3490
"[u'32', u'113', u'214', u'105', u'138']",3491
"[u'61', u'19', u'222', u'66', u'153', u'105', u'204']",3492
"[u'62', u'66', u'153', u'164', u'138']",3493
"[u'26', u'66', u'53', u'205', u'155', u'143', u'105', u'73']",3494
"[u'114', u'66', u'98', u'214', u'171', u'175']",3495
"[u'200', u'131', u'17', u'66', u'214', u'105']",3496
"[u'62', u'19', u'78', u'131', u'17', u'222', u'66', u'153', u'105', u'20']",3497
"[u'3', u'106', u'176', u'153', u'28']",3498
"[u'15', u'222', u'148', u'66', u'176', u'115', u'72', u'180', u'10']",3499
"[u'62', u'222', u'66', u'153', u'105', u'138']",3500
"[u'122', u'66', u'97', u'205', u'105', u'20']",3501
"[u'106', u'214', u'105', u'138']",3502
"[u'62', u'66', u'98', u'153', u'171', u'184']",3503
"[u'66', u'44', u'98', u'7', u'154', u'171', u'175']",3504
"[u'62', u'66', u'214', u'171', u'87']",3505
"[u'106', u'205', u'105', u'73']",3506
"[u'141', u'78', u'222', u'113', u'153', u'105', u'63']",3507
"[u'62', u'45', u'17', u'66', u'98', u'153', u'110', u'171', u'20']",3508
"[u'4', u'66', u'153', u'105']",3509
"[u'62', u'66', u'98', u'153', u'70', u'155', u'140', u'20']",3510
"[u'193', u'66', u'53', u'166', u'171', u'218']",3511
"[u'91', u'106', u'214', u'28', u'105']",3512
"[u'62', u'222', u'66', u'98', u'214', u'55', u'105', u'20']",3513
"[u'222', u'66', u'65', u'143', u'105', u'73']",3514
"[u'189', u'19', u'117', u'17', u'222', u'66', u'115', u'10']",3515
"[u'183', u'106', u'53', u'137', u'214', u'105']",3516
"[u'17', u'106', u'97', u'153', u'105', u'138']",3517
"[u'52', u'66', u'137', u'178', u'171', u'20']",3518
"[u'17', u'66', u'153', u'75', u'105', u'20']",3519
"[u'31', u'79', u'17', u'66', u'167']",3520
"[u'91', u'66', u'99', u'218']",3521
"[u'122', u'66', u'214', u'171', u'20']",3522
"[u'15', u'66', u'176', u'137', u'218']",3523
"[u'91', u'66', u'65', u'153', u'105', u'73']",3524
"[u'183', u'66', u'35', u'99', u'105']",3525
"[u'122', u'66', u'137', u'153', u'171', u'87']",3526
"[u'91', u'222', u'66', u'65', u'53', u'205', u'143', u'105', u'73']",3527
"[u'36', u'113', u'214', u'171', u'138']",3528
"[u'39', u'113', u'70', u'138']",3529
"[u'19', u'17', u'148', u'66', u'153', u'105', u'9']",3530
"[u'201', u'17', u'148', u'106']",3531
"[u'212', u'106', u'53']",3532
"[u'18', u'19', u'117', u'66', u'153', u'181', u'105', u'204']",3533
"[u'36', u'66', u'59', u'214', u'171', u'184']",3534
"[u'113', u'53', u'137', u'153', u'74', u'105', u'138']",3535
"[u'103', u'17', u'66', u'98', u'110', u'87']",3536
"[u'92', u'106', u'59', u'151']",3537
"[u'19', u'66', u'205', u'105']",3538
"[u'92', u'19', u'106', u'59', u'151']",3539
"[u'100', u'78', u'17', u'66', u'53', u'98', u'70']",3540
"[u'91', u'17', u'222', u'148', u'66', u'49', u'105']",3541
"[u'122', u'226', u'66', u'137', u'153', u'105', u'20']",3542
"[u'88', u'25', u'14', u'17', u'113', u'69', u'153', u'105', u'73']",3543
"[u'66', u'97', u'116', u'171', u'2']",3544
"[u'89', u'17', u'66', u'176', u'115', u'110']",3545
"[u'15', u'66', u'176', u'137', u'135']",3546
"[u'52', u'17', u'226', u'113', u'186', u'181', u'180']",3547
"[u'52', u'222', u'66', u'98', u'186', u'140']",3548
"[u'66', u'153', u'105', u'138']",3549
"[u'91', u'106', u'49', u'105']",3550
"[u'52', u'66', u'105', u'2']",3551
"[u'32', u'106', u'214']",3552
"[u'91', u'113', u'137', u'178', u'105']",3553
"[u'222', u'66', u'176', u'178', u'105', u'138']",3554
"[u'62', u'17', u'66', u'98', u'153', u'171', u'20']",3555
"[u'32', u'19', u'79', u'131', u'226', u'148', u'66', u'105']",3556
"[u'193', u'66', u'53', u'153', u'171', u'20']",3557
"[u'122', u'45', u'222', u'66', u'98', u'153', u'171', u'20']",3558
"[u'62', u'17', u'222', u'66', u'97', u'166', u'181', u'105', u'87']",3559
"[u'62', u'66', u'44', u'153', u'105', u'20']",3560
"[u'18', u'222', u'148', u'66', u'44', u'214', u'171', u'128']",3561
"[u'15', u'17', u'66', u'176', u'115', u'137', u'135']",3562
"[u'15', u'66', u'176', u'115', u'137']",3563
"[u'88', u'79', u'17', u'222', u'66', u'53', u'153', u'105']",3564
"[u'100', u'66', u'138']",3565
"[u'62', u'17', u'222', u'148', u'66', u'53', u'115', u'205', u'171', u'133']",3566
"[u'91', u'19', u'78', u'79', u'148', u'106', u'224', u'49', u'132', u'105']",3567
"[u'33', u'106']",3568
"[u'62', u'17', u'66', u'99', u'98', u'214', u'171', u'87']",3569
"[u'183', u'106', u'214', u'105']",3570
"[u'48', u'66', u'44', u'210', u'105']",3571
"[u'62', u'66', u'153', u'70', u'164', u'20']",3572
"[u'62', u'17', u'142', u'148', u'66', u'153', u'171', u'20']",3573
"[u'51', u'111', u'66', u'158', u'180']",3574
"[u'92', u'19', u'222', u'106', u'59', u'151']",3575
"[u'212', u'106', u'137']",3576
"[u'36', u'66', u'137', u'153', u'43', u'105', u'184']",3577
"[u'78', u'66', u'137', u'153', u'105', u'138']",3578
"[u'139', u'45', u'148', u'66', u'203', u'186', u'159', u'171', u'13']",3579
"[u'30', u'66', u'153', u'105']",3580
"[u'47', u'148', u'66', u'214', u'154', u'171', u'175']",3581
"[u'95', u'66', u'176', u'138']",3582
"[u'217', u'106', u'49', u'105', u'20']",3583
"[u'64', u'113']",3584
"[u'56', u'66', u'176', u'153', u'171', u'138']",3585
"[u'61', u'106', u'49', u'105']",3586
"[u'31', u'17', u'113', u'97']",3587
"[u'88', u'19', u'79', u'131', u'148', u'106', u'53', u'214', u'132', u'105', u'149']",3588
"[u'36', u'66', u'44', u'98', u'214', u'70', u'171', u'184']",3589
"[u'52', u'148', u'106', u'105']",3590
"[u'39', u'222', u'226', u'148', u'66', u'138']",3591
"[u'114', u'222', u'66', u'98', u'214', u'55', u'105']",3592
"[u'62', u'66', u'44', u'153', u'101', u'171', u'138']",3593
"[u'114', u'66', u'98', u'214', u'87']",3594
"[u'193', u'66', u'176', u'137', u'144', u'74', u'171', u'138']",3595
"[u'198', u'66', u'153', u'105']",3596
"[u'39', u'66', u'133']",3597
"[u'193', u'66', u'176', u'137', u'144', u'74', u'171', u'138']",3598
"[u'32', u'17', u'66', u'97', u'153', u'105', u'73']",3599
"[u'37', u'106', u'138']",3600
"[u'18', u'222', u'66', u'214', u'105', u'128']",3601
"[u'100', u'79', u'66', u'176', u'137', u'42', u'74', u'138']",3602
"[u'88', u'66', u'153', u'105']",3603
"[u'61', u'66', u'44', u'49', u'135', u'105', u'218']",3604
"[u'190', u'17', u'222', u'66', u'53', u'153', u'105', u'138']",3605
"[u'190', u'106', u'53', u'214', u'164', u'138']",3606
"[u'47', u'17', u'66', u'99', u'153', u'105', u'20']",3607
"[u'32', u'66', u'214', u'75', u'105', u'209']",3608
"[u'100', u'17', u'168', u'148', u'66', u'219']",3609
"[u'36', u'17', u'222', u'66', u'53', u'137', u'153', u'105', u'204']",3610
"[u'62', u'66', u'153', u'105', u'20']",3611
"[u'103', u'19', u'66', u'110', u'105']",3612
"[u'185', u'106', u'53']",3613
"[u'106', u'53', u'49', u'105']",3614
"[u'139', u'222', u'66', u'44', u'186', u'105', u'63']",3615
"[u'193', u'17', u'113', u'53', u'153', u'171']",3616
"[u'190', u'106', u'53', u'49', u'105']",3617
"[u'91', u'131', u'66', u'205', u'105', u'73']",3618
"[u'78', u'66', u'153', u'159', u'105', u'63']",3619
"[u'15', u'66', u'176', u'137', u'214']",3620
"[u'189', u'66', u'176', u'153', u'171', u'138']",3621
"[u'48', u'66', u'53', u'153', u'90', u'171', u'184']",3622
"[u'15', u'66', u'176', u'137', u'135']",3623
"[u'189', u'113', u'29', u'53']",3624
"[u'212', u'106', u'53', u'28']",3625
"[u'62', u'66', u'137', u'186', u'70', u'171', u'20']",3626
"[u'106', u'53', u'153', u'105', u'138']",3627
"[u'32', u'66', u'214', u'105', u'204']",3628
"[u'89', u'66', u'216']",3629
"[u'170', u'17', u'222', u'66', u'44', u'166', u'181', u'171', u'133']",3630
"[u'15', u'66', u'176', u'115', u'137', u'135']",3631
"[u'18', u'17', u'66', u'53', u'153', u'105', u'128']",3632
"[u'32', u'79', u'222', u'148', u'66', u'97', u'214', u'105']",3633
"[u'168', u'66', u'65', u'143', u'73']",3634
"[u'222', u'148', u'66', u'53', u'166', u'105', u'20']",3635
"[u'62', u'66', u'44', u'153', u'105']",3636
"[u'81', u'66', u'138']",3637
"[u'62', u'17', u'222', u'66', u'153', u'171', u'184']",3638
"[u'61', u'19', u'78', u'106', u'53', u'49', u'105']",3639
"[u'188', u'222', u'142', u'66', u'98', u'144', u'55', u'171', u'87']",3640
"[u'32', u'19', u'78', u'148', u'66', u'214', u'105']",3641
"[u'100', u'19', u'66', u'176', u'74', u'138']",3642
"[u'88', u'66', u'153', u'74', u'105', u'138']",3643
"[u'36', u'17', u'66', u'166', u'171', u'184']",3644
"[u'18', u'17', u'222', u'66', u'44', u'214', u'164']",3645
"[u'183', u'19', u'17', u'226', u'66', u'214', u'105']",3646
"[u'37', u'111', u'106', u'99', u'205', u'218']",3647
"[u'193', u'222', u'66', u'176', u'137', u'144', u'74', u'171', u'138']",3648
"[u'165', u'19', u'66', u'59', u'151']",3649
"[u'190', u'106', u'214', u'105']",3650
"[u'189', u'66', u'176', u'137', u'135', u'218']",3651
"[u'56', u'66', u'97', u'7', u'171']",3652
"[u'18', u'19', u'222', u'226', u'66', u'44', u'153', u'171', u'150']",3653
"[u'165', u'222', u'66', u'53']",3654
"[u'212', u'66', u'98', u'87']",3655
"[u'36', u'79', u'131', u'66', u'137', u'214', u'171', u'184']",3656
"[u'81', u'106']",3657
"[u'62', u'66', u'44', u'214', u'171', u'133']",3658
"[u'168', u'226', u'113', u'99', u'228', u'138']",3659
"[u'51', u'142', u'66', u'158', u'186', u'155', u'171', u'54']",3660
"[u'62', u'66', u'182', u'98', u'153', u'171', u'218']",3661
"[u'95', u'66', u'53', u'214', u'154', u'164', u'175']",3662
"[u'19', u'79', u'148', u'66', u'214', u'164', u'225']",3663
"[u'81', u'148', u'66', u'53', u'137', u'70']",3664
"[u'122', u'131', u'66', u'98', u'116', u'164', u'20']",3665
"[u'91', u'106', u'214', u'105', u'138']",3666
"[u'66', u'44', u'116', u'105', u'87']",3667
"[u'36', u'79', u'222', u'142', u'66', u'44', u'153', u'164', u'184']",3668
"[u'66', u'98', u'214', u'171', u'9']",3669
"[u'100', u'78', u'17', u'66', u'59']",3670
"[u'114', u'131', u'17', u'66', u'98', u'214', u'110', u'171']",3671
"[u'136', u'106', u'214', u'164', u'138']",3672
"[u'100', u'66', u'176', u'137', u'74', u'138']",3673
"[u'37', u'106', u'59', u'53', u'218']",3674
"[u'32', u'17', u'148', u'66', u'97', u'153', u'75', u'164']",3675
"[u'66', u'99', u'166', u'218']",3676
"[u'27', u'168', u'77', u'106', u'150']",3677
"[u'122', u'66', u'98', u'214', u'75', u'171', u'184']",3678
"[u'100', u'19', u'17', u'222', u'226', u'148', u'66', u'176']",3679
"[u'88', u'106', u'214', u'105']",3680
"[u'62', u'131', u'66', u'153', u'105', u'138']",3681
"[u'18', u'66', u'137', u'49', u'105', u'128']",3682
"[u'51', u'111', u'66', u'158', u'186', u'175']",3683
"[u'170', u'66', u'153', u'135', u'140']",3684
"[u'61', u'106', u'49', u'105']",3685
"[u'212', u'106', u'115', u'167', u'110', u'138']",3686
"[u'103', u'17', u'66', u'99', u'214', u'171', u'175']",3687
"[u'22', u'25', u'14', u'131', u'17', u'66', u'182', u'73']",3688
"[u'62', u'222', u'148', u'66', u'44', u'98', u'214', u'154', u'171', u'133']",3689
"[u'62', u'66', u'7', u'90', u'171', u'138']",3690
"[u'11', u'66', u'166', u'105', u'138']",3691
"[u'56', u'17', u'66', u'137', u'116', u'110', u'171']",3692
"[u'19', u'17', u'222', u'148', u'66', u'214', u'164', u'20']",3693
"[u'61', u'106', u'205', u'105', u'138']",3694
"[u'91', u'106', u'99', u'214', u'105']",3695
"[u'62', u'106', u'99', u'105', u'138']",3696
"[u'189', u'66', u'176', u'137', u'135', u'218']",3697
"[u'62', u'66', u'153', u'55', u'105', u'138']",3698
"[u'61', u'79', u'106', u'53', u'214', u'105']",3699
"[u'25', u'66', u'97', u'153', u'164', u'218']",3700
"[u'62', u'66', u'53', u'153', u'171', u'204']",3701
"[u'8', u'66', u'99', u'166', u'70', u'218']",3702
"[u'165', u'66', u'59', u'28']",3703
"[u'190', u'106', u'53', u'153', u'164']",3704
"[u'189', u'113', u'115']",3705
"[u'91', u'66', u'99', u'105', u'138']",3706
"[u'109', u'19', u'117', u'17', u'222', u'66', u'153', u'105', u'204']",3707
"[u'91', u'66', u'205', u'105', u'138']",3708
"[u'121', u'19', u'131', u'17', u'142', u'148', u'113', u'98', u'214', u'175']",3709
"[u'19', u'17', u'222', u'148', u'106', u'53', u'49', u'105']",3710
"[u'62', u'111', u'66', u'97', u'138']",3711
"[u'62', u'66', u'44', u'116', u'70', u'171', u'184']",3712
"[u'62', u'19', u'66', u'153', u'105', u'133']",3713
"[u'3', u'19', u'78', u'17', u'106']",3714
"[u'190', u'19', u'78', u'79', u'17', u'148', u'106', u'53', u'214', u'105']",3715
"[u'47', u'66', u'176', u'137', u'153', u'105', u'20']",3716
"[u'227', u'17', u'66']",3717
"[u'212', u'106']",3718
"[u'51', u'79', u'17', u'222', u'142', u'148', u'66', u'98', u'158', u'186', u'180']",3719
"[u'198', u'66', u'176', u'115']",3720
"[u'131', u'17', u'66', u'44', u'214', u'171', u'87']",3721
"[u'62', u'222', u'66', u'153', u'171', u'133']",3722
"[u'91', u'66', u'69', u'153', u'143', u'105', u'73']",3723
"[u'15', u'19', u'117', u'131', u'17', u'222', u'142', u'226', u'66', u'176', u'137', u'10']",3724
"[u'62', u'66', u'53', u'153', u'70', u'171', u'133']",3725
"[u'212', u'113', u'53', u'138']",3726
"[u'58', u'168', u'66', u'72']",3727
"[u'15', u'131', u'66', u'176', u'137', u'135']",3728
"[u'91', u'106', u'105', u'209']",3729
"[u'91', u'17', u'106', u'53', u'205', u'105', u'73']",3730
"[u'38', u'66', u'98', u'153', u'55', u'105', u'20']",3731
"[u'52', u'66', u'70', u'164']",3732
"[u'190', u'106', u'53', u'153', u'74', u'164']",3733
"[u'62', u'117', u'17', u'222', u'226', u'148', u'66', u'214', u'110', u'171', u'20']",3734
"[u'200', u'106', u'224', u'49', u'105']",3735
"[u'170', u'17', u'66', u'99', u'133']",3736
"[u'122', u'17', u'66', u'153', u'171', u'20']",3737
"[u'62', u'222', u'66', u'171', u'138']",3738
"[u'227', u'66', u'176', u'137']",3739
"[u'122', u'66', u'214', u'133']",3740
"[u'114', u'17', u'222', u'66', u'98', u'214', u'175']",3741
"[u'165', u'19', u'66', u'59', u'151', u'218']",3742
"[u'190', u'148', u'113', u'53', u'153', u'164', u'218']",3743
"[u'62', u'25', u'66', u'98', u'153', u'72', u'105', u'20']",3744
"[u'36', u'66', u'153', u'140', u'184']",3745
"[u'37', u'142', u'148', u'66', u'69', u'153', u'105']",3746
"[u'15', u'113', u'176', u'137', u'135']",3747
"[u'212', u'106', u'176']",3748
"[u'91', u'117', u'131', u'17', u'226', u'148', u'66', u'99', u'105', u'218']",3749
"[u'32', u'106', u'65', u'214', u'105', u'73']",3750
"[u'100', u'66']",3751
"[u'212', u'25', u'19', u'78', u'17', u'222', u'226', u'148', u'106', u'53']",3752
"[u'193', u'226', u'66', u'137', u'55', u'175']",3753
"[u'193', u'19', u'14', u'131', u'17', u'142', u'226', u'66', u'98', u'214', u'171', u'175']",3754
"[u'88', u'17', u'222', u'66', u'153', u'105']",3755
"[u'36', u'66', u'153', u'171']",3756
"[u'36', u'66', u'137', u'116', u'70', u'171', u'184']",3757
"[u'18', u'222', u'66', u'98', u'153', u'55', u'105', u'128']",3758
"[u'11', u'19', u'66', u'153', u'70', u'105', u'204']",3759
"[u'212', u'17', u'142', u'148', u'66', u'53']",3760
"[u'113', u'97', u'153', u'105', u'73']",3761
"[u'122', u'148', u'66', u'44', u'214', u'105', u'184']",3762
"[u'95', u'17', u'66', u'214', u'105', u'20']",3763
"[u'106', u'97', u'214', u'105', u'73']",3764
"[u'190', u'106', u'53', u'153', u'70', u'164', u'138']",3765
"[u'189', u'66', u'176', u'74', u'138']",3766
"[u'18', u'222', u'66', u'53', u'153', u'105', u'204']",3767
"[u'38', u'17', u'66', u'44', u'97', u'105']",3768
"[u'36', u'66', u'137', u'214', u'154', u'171', u'175']",3769
"[u'100', u'19', u'17', u'66', u'99', u'138']",3770
"[u'66', u'7', u'164']",3771
"[u'31', u'66', u'167', u'171', u'204']",3772
"[u'48', u'66', u'186', u'159', u'171', u'63']",3773
"[u'36', u'19', u'117', u'148', u'66', u'44', u'153', u'171', u'184']",3774
"[u'21', u'222', u'66', u'98', u'214', u'171']",3775
"[u'189', u'66', u'176', u'115', u'137']",3776
"[u'95', u'66', u'178', u'164', u'20']",3777
"[u'201', u'106']",3778
"[u'190', u'66', u'53', u'176', u'153', u'105', u'138']",3779
"[u'18', u'17', u'66', u'98', u'7', u'105', u'20']",3780
"[u'62', u'66', u'53', u'218']",3781
"[u'17', u'222', u'148', u'66', u'137', u'153', u'171', u'9']",3782
"[u'211', u'106', u'171']",3783
"[u'61', u'106', u'53', u'153', u'164']",3784
"[u'217', u'17', u'106', u'53', u'153', u'171', u'138']",3785
"[u'62', u'66', u'186', u'180', u'13']",3786
"[u'161', u'113']",3787
"[u'190', u'113', u'53', u'153', u'105', u'138']",3788
"[u'66', u'153', u'164']",3789
"[u'91', u'19', u'78', u'79', u'117', u'148', u'113']",3790
"[u'211', u'17', u'222', u'106', u'53', u'153', u'143', u'171']",3791
"[u'62', u'66', u'153', u'105', u'63']",3792
"[u'91', u'106', u'153', u'105']",3793
"[u'14', u'79', u'131', u'66', u'97', u'224', u'153', u'105', u'73']",3794
"[u'157', u'17', u'77', u'66', u'87']",3795
"[u'52', u'66', u'178', u'171', u'2']",3796
"[u'18', u'66', u'44', u'214', u'105']",3797
"[u'193', u'66', u'59', u'153', u'151', u'171', u'128']",3798
"[u'26', u'78', u'17', u'106', u'53', u'205', u'105']",3799
"[u'190', u'17', u'222', u'66', u'53', u'153', u'164']",3800
"[u'62', u'66', u'214', u'164', u'225']",3801
"[u'189', u'66', u'137']",3802
"[u'165', u'106', u'181']",3803
"[u'18', u'131', u'222', u'66', u'44', u'153', u'171', u'128']",3804
"[u'91', u'66', u'137', u'153', u'74', u'105', u'138']",3805
"[u'103', u'17', u'148', u'66', u'98', u'214', u'110', u'87']",3806
"[u'126', u'106', u'224', u'105']",3807
"[u'197', u'66', u'98']",3808
"[u'81', u'106']",3809
"[u'100', u'66', u'138']",3810
"[u'37', u'19', u'106']",3811
"[u'170', u'66', u'137', u'153', u'171', u'133']",3812
"[u'165', u'17', u'66', u'59', u'151', u'72']",3813
"[u'91', u'17', u'66', u'153', u'70', u'105', u'73']",3814
"[u'62', u'17', u'222', u'66', u'176', u'98', u'116', u'70', u'105', u'20']",3815
"[u'212', u'66', u'53', u'115', u'98']",3816
"[u'62', u'66', u'53', u'137', u'120', u'105', u'138']",3817
"[u'165', u'66', u'59']",3818
"[u'136', u'106', u'53', u'49', u'164']",3819
"[u'15', u'19', u'66', u'176', u'137', u'72', u'10']",3820
"[u'15', u'66', u'176', u'137', u'72', u'10']",3821
"[u'100', u'66', u'176', u'138']",3822
"[u'36', u'66', u'44', u'153', u'164', u'184']",3823
"[u'88', u'66', u'69', u'153', u'105', u'138']",3824
"[u'51', u'66', u'186', u'180']",3825
"[u'91', u'106', u'205', u'105', u'73']",3826
"[u'3', u'113', u'153', u'138']",3827
"[u'189', u'66', u'137', u'144', u'135']",3828
"[u'222', u'66', u'214', u'105', u'13']",3829
"[u'57', u'222', u'113', u'98', u'63']",3830
"[u'18', u'66', u'44', u'166', u'164']",3831
"[u'62', u'66', u'44', u'115', u'214', u'70', u'171', u'133']",3832
"[u'197', u'66', u'98', u'70']",3833
"[u'62', u'131', u'17', u'66', u'53', u'137', u'153', u'171', u'20']",3834
"[u'39', u'113', u'138']",3835
"[u'38', u'66', u'44', u'98', u'153', u'105']",3836
"[u'193', u'117', u'131', u'222', u'113', u'7', u'171', u'175']",3837
"[u'123', u'66', u'180']",3838
"[u'62', u'17', u'66', u'44', u'214', u'171', u'13']",3839
"[u'96', u'66', u'53', u'70', u'164']",3840
"[u'47', u'19', u'66', u'153', u'151', u'105', u'87']",3841
"[u'15', u'66', u'176', u'115', u'137', u'101', u'10']",3842
"[u'136', u'106', u'53', u'49', u'164', u'138']",3843
"[u'36', u'66', u'214', u'171', u'20']",3844
"[u'30', u'66', u'65', u'49', u'105', u'73']",3845
"[u'183', u'19', u'222', u'66', u'153', u'105', u'138']",3846
"[u'193', u'66', u'98', u'144', u'171', u'175']",3847
"[u'36', u'222', u'66', u'167', u'178', u'181', u'105', u'184']",3848
"[u'52', u'66', u'2']",3849
"[u'62', u'131', u'148', u'66', u'44', u'153', u'154', u'171', u'133']",3850
"[u'95', u'226', u'66', u'176', u'137', u'214', u'164', u'184']",3851
"[u'62', u'66', u'153', u'164', u'133']",3852
"[u'190', u'113', u'53', u'153', u'74', u'164', u'218']",3853
"[u'18', u'19', u'131', u'17', u'222', u'66', u'53', u'49', u'105']",3854
